spectra (nm),reflection
810.36,0.517378198
810.68,0.520601696
811,0.519601072
811.32,0.517459411
811.64,0.513679865
811.96,0.516170479
812.28,0.515958875
812.6,0.512098707
812.93,0.515595728
813.25,0.518388314
813.57,0.513172655
813.89,0.513655543
814.21,0.516131225
814.53,0.516120595
814.85,0.523415572
815.17,0.512680849
815.49,0.51095895
815.81,0.520514685
816.13,0.51698514
816.45,0.51260052
816.77,0.514227496
817.09,0.507995397
817.41,0.521882971
817.73,0.5074388
818.06,0.512656675
818.38,0.507531112
818.7,0.507783625
819.02,0.525206792
819.34,0.508096764
819.66,0.520239551
819.98,0.518048822
820.3,0.518101536
820.62,0.522796814
820.94,0.523237625
821.26,0.520404718
821.57,0.524558429
821.89,0.515237126
822.21,0.515687359
822.53,0.523610112
822.85,0.515774207
823.17,0.518916836
823.49,0.532829116
823.81,0.515138657
824.13,0.501748091
824.45,0.519334712
824.77,0.51855218
825.09,0.516015087
825.41,0.517424644
825.73,0.515655851
826.05,0.508067433
826.36,0.525994339
826.68,0.525990038
